UBIGEO,distid,DEPARTAMENTO,PROVINCIA,Distrito,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
61302,2,CAJAMARCA,SANTA CRUZ,Andabamba                               ,1120,1564,0.329,1263,73.96,951,50.06,1227,5.78,1113,322.2,1371
61303,3,CAJAMARCA,SANTA CRUZ,Catache                                 ,9469,511,0.4107,821,70.56,1417,41.35,1494,6.14,988,667.7,657
61304,4,CAJAMARCA,SANTA CRUZ,Chancaybaños    ,3398,1025,0.2976,1442,68.03,1629,52.73,1112,4.86,1467,304.1,1412
61305,5,CAJAMARCA,SANTA CRUZ,La Esperanza                            ,2098,1282,0.2641,1615,70.9,1386,54.83,1026,4.86,1465,207.8,1666
61306,6,CAJAMARCA,SANTA CRUZ,Ninabamba                               ,2092,1283,0.3407,1194,69.39,1523,49.44,1249,6.21,961,371.4,1248
61307,7,CAJAMARCA,SANTA CRUZ,Pulan                                   ,3623,990,0.3291,1262,73.4,1039,52.25,1138,5.34,1285,336.8,1332
61308,8,CAJAMARCA,SANTA CRUZ,Saucepampa    ,1541,1424,0.2521,1667,71.16,1358,58.43,876,4.24,1682,197.1,1688
61309,9,CAJAMARCA,SANTA CRUZ,Sexi                                    ,503,1789,0.5252,414,75.63,695,87.87,5,7.16,670,769.9,515
61310,10,CAJAMARCA,SANTA CRUZ,Uticyacu                                ,1252,1517,0.2536,1664,69.22,1534,19.71,1855,5.27,1314,283.7,1471
61311,11,CAJAMARCA,SANTA CRUZ,Yauyucan                                ,3154,1060,0.3519,1119,72.3,1188,50.23,1222,4.99,1416,440.7,1062
70101,1,CALLAO,CALLAO,Callao                                  ,431182,7,0.6762,75,81,115,75.83,178,10.62,67,1224.7,117
70102,2,CALLAO,CALLAO,Bellavista                              ,70075,91,0.7285,38,81.61,79,77.64,128,11.69,29,1409.1,61
70103,3,CALLAO,CALLAO,Carmen De La Legua-Reynoso  ,40808,150,0.6764,74,80.94,121,73.92,246,10.4,95,1257.8,101
70104,4,CALLAO,CALLAO,La Perla                                ,58026,112,0.7397,29,81.92,65,77.33,138,11.86,23,1455.2,51
70105,5,CALLAO,CALLAO,La Punta                                ,2449,1200,0.7527,22,81.23,96,69.27,425,12.94,13,1556.7,35
70106,6,CALLAO,CALLAO,Ventanilla                              ,410328,8,0.6003,211,79.16,267,69.09,437,9.57,185,995.7,265
70107,7,CALLAO,CALLAO,Mi Perú,31589,179,0.6437,123,81.19,101,67.81,490,8.9,297,1241.1,112
80101,1,CUSCO,CUSCO,Cusco                                   ,122605,49,0.6591,92,75.61,698,81.1,52,11.29,37,1171.1,146
80102,2,CUSCO,CUSCO,Ccorca                                  ,2139,1270,0.2349,1716,69.32,1528,58.49,869,3.22,1842,213.9,1650
80103,3,CUSCO,CUSCO,Poroy                                   ,6254,716,0.5274,406,73,1101,71.95,319,7.82,500,853.8,409
80104,4,CUSCO,CUSCO,San Jeronimo                            ,59699,107,0.6549,99,78.6,336,78.63,102,10.43,90,1156.1,156
80105,5,CUSCO,CUSCO,San Sebastian                           ,131241,45,0.6806,69,77.51,465,82.66,32,11.04,50,1245.5,106
80106,6,CUSCO,CUSCO,Santiago                                ,94655,61,0.6349,134,77.62,446,78.74,100,10.28,108,1084.1,202
80107,7,CUSCO,CUSCO,Saylla                                  ,6457,695,0.5197,427,77.88,419,69.47,415,8.38,387,727.1,567
80108,8,CUSCO,CUSCO,Wanchaq                                 ,61900,104,0.7389,30,77.13,506,80.54,60,13.12,10,1463.3,49
80201,1,CUSCO,ACOMAYO,Acomayo                                 ,4772,852,0.348,1146,59.78,1852,60.4,798,5.49,1224,487.2,964
80202,2,CUSCO,ACOMAYO,Acopia                                  ,2123,1274,0.2869,1506,64.19,1783,77.91,120,5.14,1360,243.3,1575
80203,3,CUSCO,ACOMAYO,Acos                                    ,1904,1332,0.2855,1515,61.18,1835,48.47,1279,4.63,1560,341.2,1319
80204,4,CUSCO,ACOMAYO,Mosoc Llacta                            ,1790,1363,0.2362,1712,56.85,1867,62.33,723,5.74,1133,182.2,1716
80205,5,CUSCO,ACOMAYO,Pomacanchi                              ,8016,590,0.2943,1463,60.8,1841,61.38,751,5.2,1343,310,1400
80206,6,CUSCO,ACOMAYO,Rondocan                                ,1275,1508,0.2348,1717,59.78,1851,37.6,1586,3.66,1791,282.8,1472
80207,7,CUSCO,ACOMAYO,Sangarara                               ,3215,1051,0.284,1521,60.62,1843,65.34,597,4.86,1466,288.5,1459
80301,1,CUSCO,ANTA,Anta                                    ,18329,301,0.4462,682,73.22,1069,72.4,296,7.64,549,534.4,872
80302,2,CUSCO,ANTA,Ancahuasi                               ,6402,703,0.2811,1528,77.11,509,59.78,816,5.01,1403,206.5,1670
80303,3,CUSCO,ANTA,Cachimayo                               ,2401,1208,0.5502,340,74.57,852,79.68,72,8.96,281,819,452
80304,4,CUSCO,ANTA,Chinchaypujio                           ,3523,1001,0.2213,1757,75.43,728,44.47,1406,4.4,1639,146.3,1787
80305,5,CUSCO,ANTA,Huarocondo                              ,4927,828,0.3348,1227,78.43,356,53.52,1073,5.31,1301,320.9,1375
80306,6,CUSCO,ANTA,Limatambo                               ,8685,551,0.3402,1199,71.11,1364,48.97,1268,5.38,1266,394.6,1187
80307,7,CUSCO,ANTA,Mollepata                               ,2500,1188,0.404,857,73.02,1099,46.46,1341,6.23,952,568.1,804
80308,8,CUSCO,ANTA,Pucyura                                 ,3892,956,0.4282,742,78.29,373,55,1022,7.01,722,519.9,898
80309,9,CUSCO,ANTA,Zurite                                  ,3225,1050,0.4299,734,74.26,899,79.52,77,7.37,619,462.3,1014
80401,1,CUSCO,CALCA,Calca                                   ,23833,242,0.4563,639,70.99,1380,58.88,850,7.77,516,649.1,681
80402,2,CUSCO,CALCA,Coya                                    ,3745,972,0.3606,1076,71.36,1333,64.8,618,6.18,971,369.6,1252
80403,3,CUSCO,CALCA,Lamay                                   ,5498,773,0.3373,1215,75.9,664,57.87,905,5.11,1365,338.4,1329
80404,4,CUSCO,CALCA,Lares                                   ,5502,772,0.231,1730,69.7,1488,39.26,1545,3.44,1821,226.8,1622
80405,5,CUSCO,CALCA,Pisac                                   ,10179,482,0.4169,793,76.75,548,64.55,635,6.07,1016,505,923
80406,6,CUSCO,CALCA,San Salvador                            ,5531,769,0.3026,1409,73.96,949,51.57,1169,4.44,1628,305.2,1410
80407,7,CUSCO,CALCA,Taray                                   ,4673,864,0.3855,939,78.89,298,75.26,198,5.94,1061,370.5,1250
80408,8,CUSCO,CALCA,Yanatile                                ,11927,430,0.3458,1158,71.92,1246,58.36,882,5.54,1210,367.7,1255
80501,1,CUSCO,CANAS,Yanaoca                                 ,8822,546,0.2883,1497,61.11,1838,62.65,703,5.71,1146,271.3,1500
80502,2,CUSCO,CANAS,Checca                                  ,5533,768,0.1549,1855,64.59,1768,49.24,1257,4.55,1586,80,1859
80503,3,CUSCO,CANAS,Kunturkanki                             ,5060,814,0.286,1511,59.95,1850,66.33,547,5.46,1238,274.3,1493
80504,4,CUSCO,CANAS,Langui                                  ,1833,1352,0.3336,1230,64.77,1763,82.89,28,5.69,1155,324.5,1360
80505,5,CUSCO,CANAS,Layo                                    ,5407,786,0.2204,1759,63.22,1803,53.31,1085,5.07,1384,153.1,1771
80506,6,CUSCO,CANAS,Pampamarca       ,1774,1369,0.2991,1432,62.22,1820,64.88,616,6.1,1003,275,1491
80507,7,CUSCO,CANAS,Quehue                                  ,3175,1059,0.2119,1774,65.03,1751,67.97,482,4.55,1587,132,1806
80508,8,CUSCO,CANAS,Tupac Amaru                             ,2474,1193,0.2514,1671,59.1,1859,80.43,64,4.47,1622,212.3,1654
80601,1,CUSCO,CANCHIS,Sicuani                                 ,59032,110,0.5266,409,76.32,602,72.59,286,8.64,343,746.7,540
80602,2,CUSCO,CANCHIS,Checacupe                               ,4833,843,0.3409,1192,74.28,893,69.85,398,5.82,1099,302.5,1419
80603,3,CUSCO,CANCHIS,Combapata                               ,4792,849,0.3717,1014,76.44,585,59.83,812,6.01,1038,385.7,1210
80604,4,CUSCO,CANCHIS,Marangani                               ,9957,492,0.3688,1028,76.47,580,62.26,725,5.97,1051,372.1,1246
80605,5,CUSCO,CANCHIS,Pitumarca                               ,7289,639,0.328,1272,74.94,799,47.17,1320,4.16,1692,407.9,1145
80606,6,CUSCO,CANCHIS,San Pablo                               ,4044,931,0.343,1175,73.74,985,67.03,520,5.35,1278,334.2,1340
80607,7,CUSCO,CANCHIS,San Pedro                               ,2466,1196,0.4107,820,72.15,1213,75.12,203,6.84,769,455.9,1028
80608,8,CUSCO,CANCHIS,Tinta                                   ,5193,805,0.4337,726,75.15,777,80,70,7.14,676,473.5,997
80701,1,CUSCO,CHUMBIVILCAS,Santo Tomas                             ,24527,235,0.3393,1203,67.86,1639,60.57,789,5.21,1339,388.7,1197
80702,2,CUSCO,CHUMBIVILCAS,Capacmarca                              ,3880,958,0.253,1666,68.52,1596,63.19,685,4.09,1710,207.5,1667
80703,3,CUSCO,CHUMBIVILCAS,Chamaca                                 ,8001,591,0.289,1491,68.43,1604,60.63,783,5.04,1395,255.8,1538
80704,4,CUSCO,CHUMBIVILCAS,Colquemarca                             ,7210,646,0.3582,1089,73.72,988,50.69,1203,4.37,1648,495.6,946
80705,5,CUSCO,CHUMBIVILCAS,Livitaca                                ,12588,415,0.3019,1413,67.82,1642,51.98,1153,4.33,1658,347.7,1302
80706,6,CUSCO,CHUMBIVILCAS,Llusco                                  ,5724,752,0.2585,1638,68.93,1560,56.53,960,3.6,1801,252.4,1545
80707,7,CUSCO,CHUMBIVILCAS,Quiñota                                 ,4404,889,0.2412,1697,71.17,1356,43.02,1451,3.91,1747,212.9,1653
80708,8,CUSCO,CHUMBIVILCAS,Velille                                 ,9066,534,0.467,598,65.52,1736,70.61,369,7.07,701,760.9,525
80801,1,CUSCO,ESPINAR,Espinar                                 ,33976,169,0.5531,328,69.22,1537,74.04,243,8.71,326,977.7,281
80802,2,CUSCO,ESPINAR,Condoroma                               ,1204,1534,0.4222,768,68.54,1593,64.04,657,6.23,954,607.1,752
80803,3,CUSCO,ESPINAR,Coporaque                               ,14411,356,0.2895,1485,68.54,1592,75.55,189,4.36,1650,258.3,1535
80804,4,CUSCO,ESPINAR,Ocoruro                                 ,1115,1568,0.3491,1138,68.35,1612,63.64,674,4.98,1418,419.4,1118
80805,5,CUSCO,ESPINAR,Pallpata                                ,5092,813,0.3947,896,66.65,1702,61.06,762,6,1040,549,843
80806,6,CUSCO,ESPINAR,Pichigua                                ,2835,1123,0.3582,1090,66.63,1703,75.47,194,5.46,1239,405.1,1155
80807,7,CUSCO,ESPINAR,Suyckutambo  ,2000,1300,0.3196,1330,71.72,1278,71.8,321,3.71,1783,367.6,1256
80808,8,CUSCO,ESPINAR,Alto Pichigua                           ,2851,1120,0.3366,1219,64.75,1765,51.56,1170,4.9,1445,457.6,1024
80901,1,CUSCO,LA CONVENCION,Santa Ana                               ,30810,182,0.5804,255,77.2,495,80.1,68,9.63,175,868.3,395
80902,2,CUSCO,LA CONVENCION,Echarate                                ,29459,189,0.4297,735,76.16,628,58.64,859,6.1,1004,579.6,785
80903,3,CUSCO,LA CONVENCION,Huayopata                               ,3283,1040,0.4707,582,76.79,543,61.64,739,7.14,677,653.4,678
80904,4,CUSCO,LA CONVENCION,Maranura                                ,4086,925,0.4184,788,78.6,335,65.97,560,7.01,719,445.4,1053
80905,5,CUSCO,LA CONVENCION,Ocobamba                                ,5159,807,0.3075,1393,70.57,1416,59,845,5.92,1067,263.1,1520
80906,6,CUSCO,LA CONVENCION,Quellouno                               ,17388,311,0.3224,1310,73.66,998,66.53,540,5.81,1105,270.1,1503
80907,7,CUSCO,LA CONVENCION,Kimbiri                                 ,14952,347,0.4001,874,73.4,1038,49.29,1256,6.08,1011,542.4,856
80908,8,CUSCO,LA CONVENCION,Santa Teresa                            ,5046,816,0.4183,789,76.4,590,59.36,827,6.56,852,507.3,915
80909,9,CUSCO,LA CONVENCION,Vilcabamba                              ,14164,363,0.3249,1294,75.8,674,52.2,1142,5.64,1173,300.7,1423
80910,10,CUSCO,LA CONVENCION,Pichari                                 ,22179,259,0.4776,555,75.77,680,55.3,1012,7.39,614,715.6,582
80911,11,CUSCO,LA CONVENCION,Inkawasi,3516,1003,0.3024,1410,77.51,466,52.99,1101,5.31,1299,250,1552
80912,12,CUSCO,LA CONVENCION,Villa Virgen,2143,1269,0.4218,769,76.61,563,47.2,1317,6.03,1030,608.7,747
80913,13,CUSCO,LA CONVENCION,Villa Kintiarina,1820,1355,0.3199,1325,72.54,1165,52.49,1124,4.64,1551,349.1,1295
80914,14,CUSCO,LA CONVENCION,Megantoni,6089,730,0.5822,250,76.19,619,51.07,1191,8.96,279,1158.6,152
81001,1,CUSCO,PARURO,Paruro                                  ,2810,1130,0.3788,970,64.33,1779,56.32,966,6.56,854,505.6,920
81002,2,CUSCO,PARURO,Accha                                   ,3016,1093,0.3006,1421,60.27,1847,64.59,632,4.78,1500,344.7,1312
81003,3,CUSCO,PARURO,Ccapi                                   ,2897,1112,0.2244,1750,64.64,1767,42.8,1457,3.81,1759,206.4,1671
81004,4,CUSCO,PARURO,Colcha                                  ,770,1681,0.2302,1733,64.33,1777,54.14,1052,4.7,1527,172.8,1729
81005,5,CUSCO,PARURO,Huanoquite                              ,4993,820,0.1493,1858,65.02,1752,43.63,1430,3.6,1800,87.4,1854
81006,6,CUSCO,PARURO,Omacha                                  ,6550,690,0.1822,1834,64.06,1785,42,1479,3.67,1790,132.4,1804
81007,7,CUSCO,PARURO,Paccaritambo                            ,1290,1503,0.2981,1439,62.91,1809,69.48,412,3.79,1761,366,1264
81008,8,CUSCO,PARURO,Pillpinto                               ,962,1611,0.2847,1518,67.16,1669,40.6,1512,5.36,1269,288.6,1458
81009,9,CUSCO,PARURO,Yaurisque                               ,1931,1315,0.2669,1604,63.44,1795,60.64,782,4.62,1563,245.9,1565
81101,1,CUSCO,PAUCARTAMBO,Paucartambo                             ,12676,410,0.2466,1682,59.51,1855,42.68,1460,3.99,1727,285.5,1467
81102,2,CUSCO,PAUCARTAMBO,Caicay                                  ,2732,1145,0.2453,1685,63.62,1791,52.96,1104,3.47,1811,261.8,1522
81103,3,CUSCO,PAUCARTAMBO,Challabamba                             ,9922,493,0.1908,1815,59.72,1854,50.75,1201,3.13,1848,170.6,1735
81104,4,CUSCO,PAUCARTAMBO,Colquepata                              ,9398,519,0.1747,1843,66.08,1723,55.64,994,2.97,1855,124.7,1815
81105,5,CUSCO,PAUCARTAMBO,Huancarani                              ,7395,629,0.2542,1660,67.16,1668,71.5,331,3.93,1741,210.8,1657
81106,6,CUSCO,PAUCARTAMBO,Kosñipata                               ,5309,795,0.3612,1069,62.74,1814,65.89,569,5.98,1044,454.3,1033
81201,1,CUSCO,QUISPICANCHI,Urcos                                   ,7986,593,0.4629,617,65.57,1735,72.8,277,7.25,652,719.1,578
81202,2,CUSCO,QUISPICANCHI,Andahuaylillas                          ,5653,761,0.448,676,63.31,1800,67.24,516,7.58,564,698.3,608
81203,3,CUSCO,QUISPICANCHI,Camanti                                 ,2072,1287,0.4563,640,57.23,1864,65.7,579,7.86,487,858.4,405
81204,4,CUSCO,QUISPICANCHI,Ccarhuayo                               ,2972,1102,0.1768,1841,62.56,1816,48.98,1267,3.33,1832,129.9,1808
81205,5,CUSCO,QUISPICANCHI,Ccatca                                  ,17390,310,0.2069,1781,70.18,1444,51.55,1171,3.19,1844,164,1749
81206,6,CUSCO,QUISPICANCHI,Cusipata                                ,4179,913,0.2818,1525,61.46,1831,59.94,810,5.23,1334,273.6,1494
81207,7,CUSCO,QUISPICANCHI,Huaro                                   ,4265,905,0.4284,740,66.43,1712,58.41,878,7.11,688,635.2,707
81208,8,CUSCO,QUISPICANCHI,Lucre                                   ,4268,902,0.4475,680,60.13,1848,63.57,676,7.65,546,772.4,513
81209,9,CUSCO,QUISPICANCHI,Marcapata                               ,4200,910,0.205,1785,63.13,1805,30.49,1750,3.84,1755,194.5,1695
81210,10,CUSCO,QUISPICANCHI,Ocongate                                ,16119,326,0.2701,1586,67.03,1680,59.6,821,3.69,1784,281.3,1477
81211,11,CUSCO,QUISPICANCHI,Oropesa                                 ,8658,553,0.5066,472,64.79,1760,77.15,144,8.36,390,844.3,423
81212,12,CUSCO,QUISPICANCHI,Quiquijana                              ,10644,467,0.2663,1608,69.18,1543,53.23,1092,4.06,1715,251.9,1548
81301,1,CUSCO,URUBAMBA,Urubamba                                ,21510,263,0.5961,223,78.53,347,68.82,442,9.02,266,1024.5,240
81302,2,CUSCO,URUBAMBA,Chinchero                               ,10093,486,0.3939,900,77.12,508,77.78,123,6.96,735,361.4,1270
81303,3,CUSCO,URUBAMBA,Huayllabamba                            ,5389,788,0.4747,568,74.76,818,80.53,61,8.23,421,561.6,819
81304,4,CUSCO,URUBAMBA,Machupicchu                             ,8082,586,0.7294,36,79.04,280,74.94,209,10.79,59,1576.3,28
81305,5,CUSCO,URUBAMBA,Maras                                   ,5269,798,0.3091,1383,74.65,837,55.22,1014,5.26,1318,274.7,1492
81306,6,CUSCO,URUBAMBA,Ollantaytambo                           ,11277,447,0.4437,689,73.23,1068,68.32,464,6.35,923,607.6,750
81307,7,CUSCO,URUBAMBA,Yucay                                   ,3183,1057,0.6467,112,79.23,264,67.53,509,10.13,121,1207,128
90101,1,HUANCAVELICA,HUANCAVELICA,Huancavelica                            ,41539,147,0.6116,186,69.47,1513,81.41,48,10.85,54,1091.2,192
90102,2,HUANCAVELICA,HUANCAVELICA,Acobambilla                             ,3460,1016,0.2987,1434,53.94,1872,60.74,778,6.88,760,327.1,1352
90103,3,HUANCAVELICA,HUANCAVELICA,Acoria                                  ,29100,191,0.2663,1607,65.45,1739,57.33,928,4.41,1633,247.7,1561
90104,4,HUANCAVELICA,HUANCAVELICA,Conayca                                 ,938,1626,0.3002,1425,67.45,1660,61,766,5.7,1151,265.2,1512
90105,5,HUANCAVELICA,HUANCAVELICA,Cuenca                                  ,1195,1537,0.1809,1837,65.4,1742,55.11,1017,3.97,1734,109.7,1831
90106,6,HUANCAVELICA,HUANCAVELICA,Huachocolpa                             ,2303,1230,0.4882,523,69.44,1518,51.35,1181,6.59,847,965.9,291
90107,7,HUANCAVELICA,HUANCAVELICA,Huayllahuara                            ,474,1797,0.2613,1630,60.79,1842,59.21,833,5.77,1117,216.2,1641
90108,8,HUANCAVELICA,HUANCAVELICA,Izcuchaca                               ,701,1703,0.4382,709,61.45,1832,89.58,3,8.52,360,559.4,823
90109,9,HUANCAVELICA,HUANCAVELICA,Laria                                   ,1048,1587,0.2325,1723,65.94,1726,44.41,1408,5.49,1226,168.7,1742
90110,10,HUANCAVELICA,HUANCAVELICA,Manta                                   ,1307,1496,0.3217,1316,64.24,1781,62.52,709,5.94,1060,328.9,1346
90111,11,HUANCAVELICA,HUANCAVELICA,Mariscal Caceres    ,891,1646,0.4079,833,64.78,1761,86.15,9,6.72,804,496.4,944
90112,12,HUANCAVELICA,HUANCAVELICA,Moya               ,1703,1388,0.3497,1127,62.29,1818,30.65,1748,6.86,764,548.5,846
90113,13,HUANCAVELICA,HUANCAVELICA,Nuevo Occoro     ,2129,1273,0.2615,1628,65.49,1738,60.87,772,4.87,1462,215.3,1643
90114,14,HUANCAVELICA,HUANCAVELICA,Palca                                   ,2250,1240,0.286,1510,64.77,1764,65.63,583,5.07,1385,258.7,1533
90115,15,HUANCAVELICA,HUANCAVELICA,Pilchaca                                ,318,1851,0.2972,1445,67.16,1667,32.31,1720,5.41,1250,356,1281
90116,16,HUANCAVELICA,HUANCAVELICA,Vilca                                   ,2079,1285,0.2262,1743,61.6,1829,51.24,1182,5.67,1165,160.2,1758
90117,17,HUANCAVELICA,HUANCAVELICA,Yauli                                   ,26998,208,0.1909,1814,62.77,1812,50.85,1197,4.57,1579,121.5,1821
90118,18,HUANCAVELICA,HUANCAVELICA,Ascension                               ,13749,376,0.587,241,75.86,668,69.98,393,9.51,195,989.7,270
90119,19,HUANCAVELICA,HUANCAVELICA,Huando                                  ,6426,699,0.2802,1534,68.88,1566,56.78,946,4.87,1460,246.7,1564
90201,1,HUANCAVELICA,ACOBAMBA,Acobamba                                ,9622,503,0.4494,668,75.14,778,62.34,721,7.1,695,590.2,770
90202,2,HUANCAVELICA,ACOBAMBA,Andabamba                               ,4718,860,0.197,1798,72.14,1215,44.35,1413,4.4,1638,119.2,1824
90203,3,HUANCAVELICA,ACOBAMBA,Anta                                    ,7592,623,0.1394,1864,72.86,1122,52.28,1135,3.2,1843,71.9,1866
90204,4,HUANCAVELICA,ACOBAMBA,Caja                                    ,2195,1252,0.3214,1318,74.91,804,45.59,1368,5.34,1287,326.8,1353
90205,5,HUANCAVELICA,ACOBAMBA,Marcas                                  ,1907,1329,0.3067,1399,76.4,591,46.74,1330,4.66,1546,305.7,1409
90206,6,HUANCAVELICA,ACOBAMBA,Paucara                                 ,29603,187,0.3071,1396,76.82,539,65.38,594,5.22,1336,243.5,1572
90207,7,HUANCAVELICA,ACOBAMBA,Pomacocha                               ,3080,1077,0.3795,965,74.45,864,61.75,735,5.73,1139,430.4,1094
90208,8,HUANCAVELICA,ACOBAMBA,Rosario                                 ,6748,681,0.2215,1756,74.81,812,56.52,961,3.77,1769,150.2,1775
90301,1,HUANCAVELICA,ANGARAES,Lircay                                  ,24733,230,0.3649,1050,72.61,1157,50.2,1224,5.64,1174,444.6,1055
90302,2,HUANCAVELICA,ANGARAES,Anchonga                                ,8176,579,0.2048,1786,74.36,878,49.35,1252,3.88,1752,130.7,1807
