VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS,porc_V,UBIGEO,distid,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
Primera,AMAZONAS,LUYA,COCABAMBA,Selva,454,1446,182,FUERZA_POPULAR,56,20.59,10503,3,2189,1256,0.2541,1661,68.55,1589,23.29,1832,4.13,1701,320,1378
Primera,AMAZONAS,LUYA,COCABAMBA,Selva,454,1446,182,PERU_LIBRE,55,20.22,10503,3,2189,1256,0.2541,1661,68.55,1589,23.29,1832,4.13,1701,320,1378
Primera,AMAZONAS,LUYA,COCABAMBA,Selva,454,1446,182,VOTOS_OTROS,161,59.19,10503,3,2189,1256,0.2541,1661,68.55,1589,23.29,1832,4.13,1701,320,1378
Primera,AMAZONAS,LUYA,COLCAMAR,Selva,1012,1701,309,FUERZA_POPULAR,107,15.22,10504,4,1850,1348,0.2722,1580,72.53,1167,26.61,1803,4.59,1570,309.4,1401
Primera,AMAZONAS,LUYA,COLCAMAR,Selva,1012,1701,309,PERU_LIBRE,101,14.37,10504,4,1850,1348,0.2722,1580,72.53,1167,26.61,1803,4.59,1570,309.4,1401
Primera,AMAZONAS,LUYA,COLCAMAR,Selva,1012,1701,309,VOTOS_OTROS,495,70.41,10504,4,1850,1348,0.2722,1580,72.53,1167,26.61,1803,4.59,1570,309.4,1401
Primera,AMAZONAS,LUYA,CONILA,Selva,965,1497,273,FUERZA_POPULAR,106,15.32,10505,5,1890,1336,0.3386,1206,75.97,653,55.17,1015,4.67,1542,372.5,1244
Primera,AMAZONAS,LUYA,CONILA,Selva,965,1497,273,PERU_LIBRE,280,40.46,10505,5,1890,1336,0.3386,1206,75.97,653,55.17,1015,4.67,1542,372.5,1244
Primera,AMAZONAS,LUYA,CONILA,Selva,965,1497,273,VOTOS_OTROS,306,44.22,10505,5,1890,1336,0.3386,1206,75.97,653,55.17,1015,4.67,1542,372.5,1244
Primera,AMAZONAS,LUYA,INGUILPATA,Selva,307,491,97,FUERZA_POPULAR,42,20,10506,6,425,1820,0.3496,1130,73.73,986,55.76,990,5.32,1293,383.8,1214
Primera,AMAZONAS,LUYA,INGUILPATA,Selva,307,491,97,PERU_LIBRE,23,10.95,10506,6,425,1820,0.3496,1130,73.73,986,55.76,990,5.32,1293,383.8,1214
Primera,AMAZONAS,LUYA,INGUILPATA,Selva,307,491,97,VOTOS_OTROS,145,69.05,10506,6,425,1820,0.3496,1130,73.73,986,55.76,990,5.32,1293,383.8,1214
Primera,AMAZONAS,LUYA,LAMUD,Selva,1076,1682,268,FUERZA_POPULAR,59,7.3,10501,1,2028,1295,0.4859,534,71.71,1279,52.24,1139,7.75,522,811.1,460
Primera,AMAZONAS,LUYA,LAMUD,Selva,1076,1682,268,PERU_LIBRE,125,15.47,10501,1,2028,1295,0.4859,534,71.71,1279,52.24,1139,7.75,522,811.1,460
Primera,AMAZONAS,LUYA,LAMUD,Selva,1076,1682,268,VOTOS_OTROS,624,77.23,10501,1,2028,1295,0.4859,534,71.71,1279,52.24,1139,7.75,522,811.1,460
Primera,AMAZONAS,LUYA,LONGUITA,Selva,463,759,123,FUERZA_POPULAR,107,31.47,10507,7,1046,1589,0.2629,1621,71.42,1325,28.68,1777,4.63,1558,277.2,1488
Primera,AMAZONAS,LUYA,LONGUITA,Selva,463,759,123,PERU_LIBRE,63,18.53,10507,7,1046,1589,0.2629,1621,71.42,1325,28.68,1777,4.63,1558,277.2,1488
Primera,AMAZONAS,LUYA,LONGUITA,Selva,463,759,123,VOTOS_OTROS,170,50,10507,7,1046,1589,0.2629,1621,71.42,1325,28.68,1777,4.63,1558,277.2,1488
Primera,AMAZONAS,LUYA,LONYA CHICO,Selva,398,790,87,FUERZA_POPULAR,65,20.9,10508,8,736,1692,0.3383,1209,73.62,1004,33.86,1689,4.83,1482,473.3,1000
Primera,AMAZONAS,LUYA,LONYA CHICO,Selva,398,790,87,PERU_LIBRE,48,15.43,10508,8,736,1692,0.3383,1209,73.62,1004,33.86,1689,4.83,1482,473.3,1000
Primera,AMAZONAS,LUYA,LONYA CHICO,Selva,398,790,87,VOTOS_OTROS,198,63.67,10508,8,736,1692,0.3383,1209,73.62,1004,33.86,1689,4.83,1482,473.3,1000
Primera,AMAZONAS,LUYA,LUYA,Selva,2101,2953,539,FUERZA_POPULAR,383,24.52,10509,9,4145,920,0.3941,899,74.22,907,45.53,1369,6.21,959,524.1,890
Primera,AMAZONAS,LUYA,LUYA,Selva,2101,2953,539,PERU_LIBRE,275,17.61,10509,9,4145,920,0.3941,899,74.22,907,45.53,1369,6.21,959,524.1,890
Primera,AMAZONAS,LUYA,LUYA,Selva,2101,2953,539,VOTOS_OTROS,904,57.87,10509,9,4145,920,0.3941,899,74.22,907,45.53,1369,6.21,959,524.1,890
Primera,AMAZONAS,LUYA,LUYA VIEJO,Selva,237,328,53,FUERZA_POPULAR,25,13.59,10510,10,456,1806,0.3094,1381,78.16,389,33.46,1700,4.93,1435,338.3,1331
Primera,AMAZONAS,LUYA,LUYA VIEJO,Selva,237,328,53,PERU_LIBRE,31,16.85,10510,10,456,1806,0.3094,1381,78.16,389,33.46,1700,4.93,1435,338.3,1331
Primera,AMAZONAS,LUYA,LUYA VIEJO,Selva,237,328,53,VOTOS_OTROS,128,69.57,10510,10,456,1806,0.3094,1381,78.16,389,33.46,1700,4.93,1435,338.3,1331
Primera,AMAZONAS,LUYA,MARIA,Selva,440,735,119,FUERZA_POPULAR,42,13.08,10511,11,831,1665,0.2821,1524,70.28,1434,18.07,1860,5.24,1328,385.7,1211
Primera,AMAZONAS,LUYA,MARIA,Selva,440,735,119,PERU_LIBRE,87,27.1,10511,11,831,1665,0.2821,1524,70.28,1434,18.07,1860,5.24,1328,385.7,1211
Primera,AMAZONAS,LUYA,MARIA,Selva,440,735,119,VOTOS_OTROS,192,59.81,10511,11,831,1665,0.2821,1524,70.28,1434,18.07,1860,5.24,1328,385.7,1211
Primera,AMAZONAS,LUYA,OCALLI,Selva,1572,2428,547,FUERZA_POPULAR,165,16.1,10512,12,4162,914,0.3274,1279,68.42,1606,29.61,1764,5.44,1247,468.6,1006
Primera,AMAZONAS,LUYA,OCALLI,Selva,1572,2428,547,PERU_LIBRE,278,27.12,10512,12,4162,914,0.3274,1279,68.42,1606,29.61,1764,5.44,1247,468.6,1006
Primera,AMAZONAS,LUYA,OCALLI,Selva,1572,2428,547,VOTOS_OTROS,582,56.78,10512,12,4162,914,0.3274,1279,68.42,1606,29.61,1764,5.44,1247,468.6,1006
Primera,AMAZONAS,LUYA,OCUMAL,Selva,1581,2649,639,FUERZA_POPULAR,169,17.94,10513,13,3978,945,0.2853,1516,69,1556,38.71,1560,4.91,1444,303.4,1417
Primera,AMAZONAS,LUYA,OCUMAL,Selva,1581,2649,639,PERU_LIBRE,125,13.27,10513,13,3978,945,0.2853,1516,69,1556,38.71,1560,4.91,1444,303.4,1417
Primera,AMAZONAS,LUYA,OCUMAL,Selva,1581,2649,639,VOTOS_OTROS,648,68.79,10513,13,3978,945,0.2853,1516,69,1556,38.71,1560,4.91,1444,303.4,1417
Primera,AMAZONAS,LUYA,PISUQUIA,Selva,1375,3799,584,FUERZA_POPULAR,152,19.22,10514,14,5612,763,0.3802,960,69,1553,39.79,1530,4.5,1608,707.1,596
Primera,AMAZONAS,LUYA,PISUQUIA,Selva,1375,3799,584,PERU_LIBRE,152,19.22,10514,14,5612,763,0.3802,960,69,1553,39.79,1530,4.5,1608,707.1,596
Primera,AMAZONAS,LUYA,PISUQUIA,Selva,1375,3799,584,VOTOS_OTROS,487,61.57,10514,14,5612,763,0.3802,960,69,1553,39.79,1530,4.5,1608,707.1,596
Primera,AMAZONAS,LUYA,PROVIDENCIA,Selva,388,1079,116,FUERZA_POPULAR,18,6.62,10515,15,1290,1504,0.2517,1669,71.15,1359,25.38,1816,5.14,1357,244.2,1569
Primera,AMAZONAS,LUYA,PROVIDENCIA,Selva,388,1079,116,PERU_LIBRE,38,13.97,10515,15,1290,1504,0.2517,1669,71.15,1359,25.38,1816,5.14,1357,244.2,1569
Primera,AMAZONAS,LUYA,PROVIDENCIA,Selva,388,1079,116,VOTOS_OTROS,216,79.41,10515,15,1290,1504,0.2517,1669,71.15,1359,25.38,1816,5.14,1357,244.2,1569
Primera,AMAZONAS,LUYA,SAN CRISTOBAL,Selva,344,530,89,FUERZA_POPULAR,65,25.49,10516,16,537,1768,0.331,1249,72.92,1113,44.85,1395,4.29,1664,434.2,1078
Primera,AMAZONAS,LUYA,SAN CRISTOBAL,Selva,344,530,89,PERU_LIBRE,66,25.88,10516,16,537,1768,0.331,1249,72.92,1113,44.85,1395,4.29,1664,434.2,1078
Primera,AMAZONAS,LUYA,SAN CRISTOBAL,Selva,344,530,89,VOTOS_OTROS,124,48.63,10516,16,537,1768,0.331,1249,72.92,1113,44.85,1395,4.29,1664,434.2,1078
Primera,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Selva,372,596,122,FUERZA_POPULAR,46,18.4,10517,17,702,1702,0.3471,1151,69.91,1470,29.84,1757,3.92,1745,686.9,629
Primera,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Selva,372,596,122,PERU_LIBRE,41,16.4,10517,17,702,1702,0.3471,1151,69.91,1470,29.84,1757,3.92,1745,686.9,629
Primera,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Selva,372,596,122,VOTOS_OTROS,163,65.2,10517,17,702,1702,0.3471,1151,69.91,1470,29.84,1757,3.92,1745,686.9,629
Primera,AMAZONAS,LUYA,SAN JERONIMO,Selva,249,714,63,FUERZA_POPULAR,58,31.18,10518,18,610,1738,0.2557,1655,72.2,1201,29.27,1769,3.98,1730,282.2,1475
Primera,AMAZONAS,LUYA,SAN JERONIMO,Selva,249,714,63,PERU_LIBRE,28,15.05,10518,18,610,1738,0.2557,1655,72.2,1201,29.27,1769,3.98,1730,282.2,1475
Primera,AMAZONAS,LUYA,SAN JERONIMO,Selva,249,714,63,VOTOS_OTROS,100,53.76,10518,18,610,1738,0.2557,1655,72.2,1201,29.27,1769,3.98,1730,282.2,1475
Primera,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Selva,213,473,91,FUERZA_POPULAR,30,24.59,10519,19,367,1837,0.3621,1065,72.87,1119,43.75,1428,4.1,1709,586.2,776
Primera,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Selva,213,473,91,PERU_LIBRE,18,14.75,10519,19,367,1837,0.3621,1065,72.87,1119,43.75,1428,4.1,1709,586.2,776
Primera,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Selva,213,473,91,VOTOS_OTROS,74,60.66,10519,19,367,1837,0.3621,1065,72.87,1119,43.75,1428,4.1,1709,586.2,776
Primera,AMAZONAS,LUYA,SANTA CATALINA,Selva,663,1301,184,FUERZA_POPULAR,129,26.93,10520,20,1917,1323,0.2735,1571,73.4,1040,20.59,1849,4.24,1679,367.2,1258
Primera,AMAZONAS,LUYA,SANTA CATALINA,Selva,663,1301,184,PERU_LIBRE,84,17.54,10520,20,1917,1323,0.2735,1571,73.4,1040,20.59,1849,4.24,1679,367.2,1258
Primera,AMAZONAS,LUYA,SANTA CATALINA,Selva,663,1301,184,VOTOS_OTROS,266,55.53,10520,20,1917,1323,0.2735,1571,73.4,1040,20.59,1849,4.24,1679,367.2,1258
Primera,AMAZONAS,LUYA,SANTO TOMAS,Selva,1220,2588,383,FUERZA_POPULAR,156,18.64,10521,21,3015,1094,0.2784,1540,69.53,1507,32.03,1726,4.9,1448,306.1,1407
Primera,AMAZONAS,LUYA,SANTO TOMAS,Selva,1220,2588,383,PERU_LIBRE,210,25.09,10521,21,3015,1094,0.2784,1540,69.53,1507,32.03,1726,4.9,1448,306.1,1407
Primera,AMAZONAS,LUYA,SANTO TOMAS,Selva,1220,2588,383,VOTOS_OTROS,471,56.27,10521,21,3015,1094,0.2784,1540,69.53,1507,32.03,1726,4.9,1448,306.1,1407
Primera,AMAZONAS,LUYA,TINGO,Selva,722,1106,187,FUERZA_POPULAR,109,20.37,10522,22,1264,1515,0.404,856,67.07,1678,38.92,1555,5.75,1128,739.2,552
Primera,AMAZONAS,LUYA,TINGO,Selva,722,1106,187,PERU_LIBRE,104,19.44,10522,22,1264,1515,0.404,856,67.07,1678,38.92,1555,5.75,1128,739.2,552
Primera,AMAZONAS,LUYA,TINGO,Selva,722,1106,187,VOTOS_OTROS,322,60.19,10522,22,1264,1515,0.404,856,67.07,1678,38.92,1555,5.75,1128,739.2,552
Primera,AMAZONAS,LUYA,TRITA,Selva,721,959,202,FUERZA_POPULAR,55,10.6,10523,23,1367,1477,0.3466,1152,76.27,612,33.82,1693,5.09,1375,464.2,1011
Primera,AMAZONAS,LUYA,TRITA,Selva,721,959,202,PERU_LIBRE,132,25.43,10523,23,1367,1477,0.3466,1152,76.27,612,33.82,1693,5.09,1375,464.2,1011
Primera,AMAZONAS,LUYA,TRITA,Selva,721,959,202,VOTOS_OTROS,332,63.97,10523,23,1367,1477,0.3466,1152,76.27,612,33.82,1693,5.09,1375,464.2,1011
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Selva,745,1764,240,FUERZA_POPULAR,84,16.63,10602,2,2376,1213,0.2629,1620,67.86,1638,26.61,1804,4.7,1531,304,1413
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Selva,745,1764,240,PERU_LIBRE,70,13.86,10602,2,2376,1213,0.2629,1620,67.86,1638,26.61,1804,4.7,1531,304,1413
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Selva,745,1764,240,VOTOS_OTROS,351,69.5,10602,2,2376,1213,0.2629,1620,67.86,1638,26.61,1804,4.7,1531,304,1413
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Selva,452,603,108,FUERZA_POPULAR,20,5.81,10603,3,522,1783,0.4241,762,76.16,629,58.45,872,6.28,942,548.5,845
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Selva,452,603,108,PERU_LIBRE,61,17.73,10603,3,522,1783,0.4241,762,76.16,629,58.45,872,6.28,942,548.5,845
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Selva,452,603,108,VOTOS_OTROS,263,76.45,10603,3,522,1783,0.4241,762,76.16,629,58.45,872,6.28,942,548.5,845
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Selva,1520,2304,517,FUERZA_POPULAR,135,13.46,10604,4,2118,1276,0.4064,843,71.71,1282,34.24,1673,5.51,1217,745.5,543
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Selva,1520,2304,517,PERU_LIBRE,80,7.98,10604,4,2118,1276,0.4064,843,71.71,1282,34.24,1673,5.51,1217,745.5,543
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Selva,1520,2304,517,VOTOS_OTROS,788,78.56,10604,4,2118,1276,0.4064,843,71.71,1282,34.24,1673,5.51,1217,745.5,543
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Selva,775,1355,284,FUERZA_POPULAR,28,5.7,10605,5,2938,1107,0.2861,1509,67.72,1645,35.07,1653,5.2,1341,314.7,1387
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Selva,775,1355,284,PERU_LIBRE,91,18.53,10605,5,2938,1107,0.2861,1509,67.72,1645,35.07,1653,5.2,1341,314.7,1387
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Selva,775,1355,284,VOTOS_OTROS,372,75.76,10605,5,2938,1107,0.2861,1509,67.72,1645,35.07,1653,5.2,1341,314.7,1387
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Selva,937,1365,255,FUERZA_POPULAR,51,7.48,10606,6,1570,1413,0.4185,786,71.87,1255,42.29,1467,5.97,1052,691.2,623
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Selva,937,1365,255,PERU_LIBRE,82,12.02,10606,6,1570,1413,0.4185,786,71.87,1255,42.29,1467,5.97,1052,691.2,623
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Selva,937,1365,255,VOTOS_OTROS,549,80.5,10606,6,1570,1413,0.4185,786,71.87,1255,42.29,1467,5.97,1052,691.2,623
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Selva,1057,1532,271,FUERZA_POPULAR,81,10.31,10607,7,1369,1476,0.4828,544,73,1100,53.83,1062,6.39,905,866.1,398
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Selva,1057,1532,271,PERU_LIBRE,73,9.29,10607,7,1369,1476,0.4828,544,73,1100,53.83,1062,6.39,905,866.1,398
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Selva,1057,1532,271,VOTOS_OTROS,632,80.41,10607,7,1369,1476,0.4828,544,73,1100,53.83,1062,6.39,905,866.1,398
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Selva,326,572,96,FUERZA_POPULAR,13,5.65,10608,8,459,1803,0.3104,1376,67.72,1644,23.38,1831,4.69,1534,509.6,912
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Selva,326,572,96,PERU_LIBRE,11,4.78,10608,8,459,1803,0.3104,1376,67.72,1644,23.38,1831,4.69,1534,509.6,912
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Selva,326,572,96,VOTOS_OTROS,206,89.57,10608,8,459,1803,0.3104,1376,67.72,1644,23.38,1831,4.69,1534,509.6,912
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Selva,3608,6871,1123,FUERZA_POPULAR,261,10.5,10609,9,10480,473,0.2959,1456,68.5,1600,27.02,1800,4.91,1441,397.1,1179
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Selva,3608,6871,1123,PERU_LIBRE,593,23.86,10609,9,10480,473,0.2959,1456,68.5,1600,27.02,1800,4.91,1441,397.1,1179
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Selva,3608,6871,1123,VOTOS_OTROS,1631,65.63,10609,9,10480,473,0.2959,1456,68.5,1600,27.02,1800,4.91,1441,397.1,1179
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Selva,2415,3802,667,FUERZA_POPULAR,142,8.12,10601,1,5986,738,0.5248,418,73.64,1002,51.9,1158,7.8,503,973.6,285
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Selva,2415,3802,667,PERU_LIBRE,214,12.24,10601,1,5986,738,0.5248,418,73.64,1002,51.9,1158,7.8,503,973.6,285
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Selva,2415,3802,667,VOTOS_OTROS,1392,79.63,10601,1,5986,738,0.5248,418,73.64,1002,51.9,1158,7.8,503,973.6,285
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Selva,326,491,90,FUERZA_POPULAR,12,5.08,10610,10,412,1822,0.3575,1093,76.17,625,26.3,1807,4.44,1630,632.9,709
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Selva,326,491,90,PERU_LIBRE,10,4.24,10610,10,412,1822,0.3575,1093,76.17,625,26.3,1807,4.44,1630,632.9,709
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Selva,326,491,90,VOTOS_OTROS,214,90.68,10610,10,412,1822,0.3575,1093,76.17,625,26.3,1807,4.44,1630,632.9,709
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Selva,225,407,60,FUERZA_POPULAR,14,8.48,10611,11,320,1849,0.3908,915,68.41,1609,23.38,1830,5.61,1187,847.2,419
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Selva,225,407,60,PERU_LIBRE,11,6.67,10611,11,320,1849,0.3908,915,68.41,1609,23.38,1830,5.61,1187,847.2,419
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Selva,225,407,60,VOTOS_OTROS,140,84.85,10611,11,320,1849,0.3908,915,68.41,1609,23.38,1830,5.61,1187,847.2,419
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Selva,865,1820,300,FUERZA_POPULAR,91,16.11,10612,12,3985,943,0.249,1675,69.48,1512,28.29,1787,4.41,1634,260.2,1529
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Selva,865,1820,300,PERU_LIBRE,185,32.74,10612,12,3985,943,0.249,1675,69.48,1512,28.29,1787,4.41,1634,260.2,1529
Primera,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Selva,865,1820,300,VOTOS_OTROS,289,51.15,10612,12,3985,943,0.249,1675,69.48,1512,28.29,1787,4.41,1634,260.2,1529
Primera,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Selva,26209,39692,6466,FUERZA_POPULAR,3209,16.25,10701,1,50553,124,0.5094,465,71.58,1302,67.86,488,6.92,745,883.7,381
Primera,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Selva,26209,39692,6466,PERU_LIBRE,6567,33.26,10701,1,50553,124,0.5094,465,71.58,1302,67.86,488,6.92,745,883.7,381
Primera,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Selva,26209,39692,6466,VOTOS_OTROS,9967,50.48,10701,1,50553,124,0.5094,465,71.58,1302,67.86,488,6.92,745,883.7,381
Primera,AMAZONAS,UTCUBAMBA,CAJARURO,Selva,13371,20583,3916,FUERZA_POPULAR,1268,13.41,10702,2,24817,227,0.4517,655,71.53,1305,56.2,972,4.91,1442,870.1,394
Primera,AMAZONAS,UTCUBAMBA,CAJARURO,Selva,13371,20583,3916,PERU_LIBRE,3366,35.6,10702,2,24817,227,0.4517,655,71.53,1305,56.2,972,4.91,1442,870.1,394
Primera,AMAZONAS,UTCUBAMBA,CAJARURO,Selva,13371,20583,3916,VOTOS_OTROS,4821,50.99,10702,2,24817,227,0.4517,655,71.53,1305,56.2,972,4.91,1442,870.1,394
Primera,AMAZONAS,UTCUBAMBA,CUMBA,Selva,4480,6568,1576,FUERZA_POPULAR,576,19.83,10703,3,7324,637,0.3627,1062,70.76,1404,37.02,1595,4.79,1493,587,775
Primera,AMAZONAS,UTCUBAMBA,CUMBA,Selva,4480,6568,1576,PERU_LIBRE,709,24.41,10703,3,7324,637,0.3627,1062,70.76,1404,37.02,1595,4.79,1493,587,775
Primera,AMAZONAS,UTCUBAMBA,CUMBA,Selva,4480,6568,1576,VOTOS_OTROS,1619,55.75,10703,3,7324,637,0.3627,1062,70.76,1404,37.02,1595,4.79,1493,587,775
Primera,AMAZONAS,UTCUBAMBA,EL MILAGRO,Selva,2861,4212,1000,FUERZA_POPULAR,475,25.52,10704,4,5660,760,0.5097,462,72.29,1189,51.42,1176,6.17,975,1076.1,205
Primera,AMAZONAS,UTCUBAMBA,EL MILAGRO,Selva,2861,4212,1000,PERU_LIBRE,419,22.51,10704,4,5660,760,0.5097,462,72.29,1189,51.42,1176,6.17,975,1076.1,205
Primera,AMAZONAS,UTCUBAMBA,EL MILAGRO,Selva,2861,4212,1000,VOTOS_OTROS,967,51.96,10704,4,5660,760,0.5097,462,72.29,1189,51.42,1176,6.17,975,1076.1,205
Primera,AMAZONAS,UTCUBAMBA,JAMALCA,Selva,3408,5373,1081,FUERZA_POPULAR,322,13.84,10705,5,6952,666,0.4076,836,70.99,1381,53.37,1082,4.84,1474,678.8,639
Primera,AMAZONAS,UTCUBAMBA,JAMALCA,Selva,3408,5373,1081,PERU_LIBRE,862,37.04,10705,5,6952,666,0.4076,836,70.99,1381,53.37,1082,4.84,1474,678.8,639
Primera,AMAZONAS,UTCUBAMBA,JAMALCA,Selva,3408,5373,1081,VOTOS_OTROS,1143,49.12,10705,5,6952,666,0.4076,836,70.99,1381,53.37,1082,4.84,1474,678.8,639
Primera,AMAZONAS,UTCUBAMBA,LONYA GRANDE,Selva,4785,7167,1396,FUERZA_POPULAR,376,11.09,10706,6,10328,476,0.4065,842,70.85,1393,42.11,1475,5.69,1160,673.5,649
Primera,AMAZONAS,UTCUBAMBA,LONYA GRANDE,Selva,4785,7167,1396,PERU_LIBRE,1361,40.16,10706,6,10328,476,0.4065,842,70.85,1393,42.11,1475,5.69,1160,673.5,649
Primera,AMAZONAS,UTCUBAMBA,LONYA GRANDE,Selva,4785,7167,1396,VOTOS_OTROS,1652,48.75,10706,6,10328,476,0.4065,842,70.85,1393,42.11,1475,5.69,1160,673.5,649
Primera,AMAZONAS,UTCUBAMBA,YAMON,Selva,1428,2636,399,FUERZA_POPULAR,145,14.09,10707,7,2570,1169,0.3563,1099,70.23,1441,40.59,1513,5.56,1204,486.2,969
Primera,AMAZONAS,UTCUBAMBA,YAMON,Selva,1428,2636,399,PERU_LIBRE,288,27.99,10707,7,2570,1169,0.3563,1099,70.23,1441,40.59,1513,5.56,1204,486.2,969
Primera,AMAZONAS,UTCUBAMBA,YAMON,Selva,1428,2636,399,VOTOS_OTROS,596,57.92,10707,7,2570,1169,0.3563,1099,70.23,1441,40.59,1513,5.56,1204,486.2,969
Primera,ANCASH,AIJA,AIJA,Costa,945,1587,162,FUERZA_POPULAR,102,13.03,20201,1,1790,1364,0.4588,634,63.32,1799,63.47,677,8.84,305,699.8,606
Primera,ANCASH,AIJA,AIJA,Costa,945,1587,162,PERU_LIBRE,291,37.16,20201,1,1790,1364,0.4588,634,63.32,1799,63.47,677,8.84,305,699.8,606
Primera,ANCASH,AIJA,AIJA,Costa,945,1587,162,VOTOS_OTROS,390,49.81,20201,1,1790,1364,0.4588,634,63.32,1799,63.47,677,8.84,305,699.8,606
Primera,ANCASH,AIJA,CORIS,Costa,791,1421,200,FUERZA_POPULAR,130,22,20202,2,1930,1316,0.3204,1323,63.39,1797,33.1,1706,5.82,1100,449.1,1043
Primera,ANCASH,AIJA,CORIS,Costa,791,1421,200,PERU_LIBRE,199,33.67,20202,2,1930,1316,0.3204,1323,63.39,1797,33.1,1706,5.82,1100,449.1,1043
Primera,ANCASH,AIJA,CORIS,Costa,791,1421,200,VOTOS_OTROS,262,44.33,20202,2,1930,1316,0.3204,1323,63.39,1797,33.1,1706,5.82,1100,449.1,1043
Primera,ANCASH,AIJA,HUACLLAN,Costa,251,389,39,FUERZA_POPULAR,28,13.21,20203,3,511,1787,0.3126,1367,63.55,1793,31.32,1741,6.79,786,388.3,1202
Primera,ANCASH,AIJA,HUACLLAN,Costa,251,389,39,PERU_LIBRE,82,38.68,20203,3,511,1787,0.3126,1367,63.55,1793,31.32,1741,6.79,786,388.3,1202
Primera,ANCASH,AIJA,HUACLLAN,Costa,251,389,39,VOTOS_OTROS,102,48.11,20203,3,511,1787,0.3126,1367,63.55,1793,31.32,1741,6.79,786,388.3,1202
Primera,ANCASH,AIJA,LA MERCED,Costa,1205,1735,272,FUERZA_POPULAR,174,18.65,20204,4,1653,1399,0.3068,1398,63.91,1786,39.89,1527,6.3,936,343.7,1314
Primera,ANCASH,AIJA,LA MERCED,Costa,1205,1735,272,PERU_LIBRE,379,40.62,20204,4,1653,1399,0.3068,1398,63.91,1786,39.89,1527,6.3,936,343.7,1314
