VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS
Primera,HUANCAVELICA,HUANCAVELICA,ASCENSION,Sierra,6949,8836,993,votos_Otros,2444
Primera,HUANCAVELICA,HUANCAVELICA,CONAYCA,Sierra,467,737,165,votos_Otros,178
Primera,HUANCAVELICA,HUANCAVELICA,CUENCA,Sierra,1005,1519,282,votos_Otros,323
Primera,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,Sierra,1217,1715,377,votos_Otros,265
Primera,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,Sierra,23335,30962,3398,votos_Otros,8761
Primera,HUANCAVELICA,HUANCAVELICA,HUANDO,Sierra,3595,5374,1004,votos_Otros,969
Primera,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,Sierra,388,597,109,votos_Otros,147
Primera,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,Sierra,662,952,121,votos_Otros,250
Primera,HUANCAVELICA,HUANCAVELICA,LARIA,Sierra,483,757,111,votos_Otros,173
Primera,HUANCAVELICA,HUANCAVELICA,MANTA,Sierra,442,749,115,votos_Otros,130
Primera,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,Sierra,539,763,155,votos_Otros,139
Primera,HUANCAVELICA,HUANCAVELICA,MOYA,Sierra,630,1023,162,votos_Otros,247
Primera,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,Sierra,1071,1546,279,votos_Otros,235
Primera,HUANCAVELICA,HUANCAVELICA,PALCA,Sierra,1573,2398,345,votos_Otros,316
Primera,HUANCAVELICA,HUANCAVELICA,PILCHACA,Sierra,391,592,113,votos_Otros,165
Primera,HUANCAVELICA,HUANCAVELICA,VILCA,Sierra,1035,1791,321,votos_Otros,331
Primera,HUANCAVELICA,HUANCAVELICA,YAULI,Sierra,12071,16016,3320,votos_Otros,3169
Primera,HUANCAVELICA,HUAYTARA,AYAVI,Sierra,421,724,121,votos_Otros,103
Primera,HUANCAVELICA,HUAYTARA,CORDOVA,Sierra,639,1273,161,votos_Otros,255
Primera,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Sierra,210,404,36,votos_Otros,79
Primera,HUANCAVELICA,HUAYTARA,HUAYTARA,Sierra,1108,1678,199,votos_Otros,375
Primera,HUANCAVELICA,HUAYTARA,LARAMARCA,Sierra,288,551,95,votos_Otros,65
Primera,HUANCAVELICA,HUAYTARA,OCOYO,Sierra,493,976,149,votos_Otros,178
Primera,HUANCAVELICA,HUAYTARA,PILPICHACA,Sierra,2148,3320,691,votos_Otros,433
Primera,HUANCAVELICA,HUAYTARA,QUERCO,Sierra,364,768,119,votos_Otros,125
Primera,HUANCAVELICA,HUAYTARA,QUITO-ARMA,Sierra,404,712,112,votos_Otros,62
Primera,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,Sierra,746,1304,194,votos_Otros,133
Primera,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,Sierra,384,1031,129,votos_Otros,122
Primera,HUANCAVELICA,HUAYTARA,SAN ISIDRO,Sierra,400,667,115,votos_Otros,99
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Sierra,1161,2427,350,votos_Otros,359
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,Sierra,330,670,123,votos_Otros,110
Primera,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Sierra,418,919,104,votos_Otros,110
Primera,HUANCAVELICA,HUAYTARA,TAMBO,Sierra,481,866,111,votos_Otros,126
Primera,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Sierra,2376,3456,907,votos_Otros,590
Primera,HUANCAVELICA,TAYACAJA,ACRAQUIA,Sierra,2531,3598,664,votos_Otros,859
Primera,HUANCAVELICA,TAYACAJA,AHUAYCHA,Sierra,2499,3636,702,votos_Otros,717
Primera,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Sierra,1047,1617,376,votos_Otros,365
Primera,HUANCAVELICA,TAYACAJA,COLCABAMBA,Sierra,6381,10393,2331,votos_Otros,1983
Primera,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Sierra,5584,7824,1503,votos_Otros,2299
Primera,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,Sierra,1624,2477,563,votos_Otros,554
Primera,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Sierra,2320,3747,786,votos_Otros,671
Primera,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Sierra,1099,1466,264,votos_Otros,353
Primera,HUANCAVELICA,TAYACAJA,PAMPAS,Sierra,4948,7303,1080,votos_Otros,2299
Primera,HUANCAVELICA,TAYACAJA,PAZOS,Sierra,3863,5013,1206,votos_Otros,1275
Primera,HUANCAVELICA,TAYACAJA,PICHOS,Sierra,1309,1727,462,votos_Otros,284
Primera,HUANCAVELICA,TAYACAJA,QUICHUAS,Sierra,2334,3522,753,votos_Otros,550
Primera,HUANCAVELICA,TAYACAJA,QUISHUAR,Sierra,413,624,141,votos_Otros,197
Primera,HUANCAVELICA,TAYACAJA,ROBLE,Sierra,647,840,195,votos_Otros,120
Primera,HUANCAVELICA,TAYACAJA,SALCABAMBA,Sierra,2316,3487,858,votos_Otros,778
Primera,HUANCAVELICA,TAYACAJA,SALCAHUASI,Sierra,1765,2637,628,votos_Otros,632
Primera,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Sierra,1479,2321,451,votos_Otros,422
Primera,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,Sierra,824,1022,340,votos_Otros,273
Primera,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Sierra,2308,3769,774,votos_Otros,710
Primera,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Sierra,1393,2213,429,votos_Otros,322
Primera,HUANUCO,AMBO,AMBO,Sierra,10074,13759,2792,votos_Otros,3761
Primera,HUANUCO,AMBO,CAYNA,Sierra,1914,2807,590,votos_Otros,532
Primera,HUANUCO,AMBO,COLPAS,Sierra,1271,2131,385,votos_Otros,267
Primera,HUANUCO,AMBO,CONCHAMARCA,Sierra,3288,4447,969,votos_Otros,1020
Primera,HUANUCO,AMBO,HUACAR,Sierra,4887,6755,1522,votos_Otros,1286
Primera,HUANUCO,AMBO,SAN FRANCISCO,Sierra,1213,1825,336,votos_Otros,287
Primera,HUANUCO,AMBO,SAN RAFAEL,Sierra,5315,7985,1663,votos_Otros,1386
Primera,HUANUCO,AMBO,TOMAY-KICHWA,Sierra,2505,3337,669,votos_Otros,975
Primera,HUANUCO,DOS DE MAYO,CHUQUIS,Sierra,1866,3100,580,votos_Otros,498
Primera,HUANUCO,DOS DE MAYO,LA UNION,Sierra,2506,3793,615,votos_Otros,679
Primera,HUANUCO,DOS DE MAYO,MARIAS,Sierra,2598,4408,950,votos_Otros,565
Primera,HUANUCO,DOS DE MAYO,PACHAS,Sierra,3447,5095,1142,votos_Otros,823
Primera,HUANUCO,DOS DE MAYO,QUIVILLA,Sierra,556,948,156,votos_Otros,198
Primera,HUANUCO,DOS DE MAYO,RIPAN,Sierra,2993,4385,710,votos_Otros,667
Primera,HUANUCO,DOS DE MAYO,SHUNQUI,Sierra,1090,1667,309,votos_Otros,339
Primera,HUANUCO,DOS DE MAYO,SILLAPATA,Sierra,1674,2612,439,votos_Otros,472
Primera,HUANUCO,DOS DE MAYO,YANAS,Sierra,1478,2252,500,votos_Otros,480
Primera,HUANUCO,HUACAYBAMBA,CANCHABAMBA,Sierra,1409,2261,448,votos_Otros,507
Primera,HUANUCO,HUACAYBAMBA,COCHABAMBA,Sierra,648,1339,177,votos_Otros,234
Primera,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,Sierra,2386,4250,870,votos_Otros,875
Primera,HUANUCO,HUACAYBAMBA,PINRA,Sierra,3044,4944,1093,votos_Otros,922
Primera,HUANUCO,HUAMALIES,ARANCAY,Sierra,672,1511,230,votos_Otros,237
Primera,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,Sierra,2093,3112,659,votos_Otros,610
Primera,HUANUCO,HUAMALIES,JACAS GRANDE,Sierra,3013,4907,820,votos_Otros,878
Primera,HUANUCO,HUAMALIES,JIRCAN,Sierra,592,1286,202,votos_Otros,300
Primera,HUANUCO,HUAMALIES,LLATA,Sierra,6488,9631,1923,votos_Otros,2169
Primera,HUANUCO,HUAMALIES,MIRAFLORES,Sierra,1786,2626,557,votos_Otros,421
Primera,HUANUCO,HUAMALIES,MONZON,Sierra,6442,10122,2071,votos_Otros,2775
Primera,HUANUCO,HUAMALIES,PUNCHAO,Sierra,1089,1657,302,votos_Otros,280
Primera,HUANUCO,HUAMALIES,PUÑOS,Sierra,2536,3721,802,votos_Otros,759
Primera,HUANUCO,HUAMALIES,SINGA,Sierra,1522,2601,528,votos_Otros,439
Primera,HUANUCO,HUAMALIES,TANTAMAYO,Sierra,1043,1724,356,votos_Otros,385
Primera,HUANUCO,HUANUCO,AMARILIS,Sierra,46489,62312,7828,votos_Otros,23686
Primera,HUANUCO,HUANUCO,CHINCHAO,Sierra,8449,13098,2726,votos_Otros,2356
Primera,HUANUCO,HUANUCO,CHURUBAMBA,Sierra,10500,14984,3394,votos_Otros,2508
Primera,HUANUCO,HUANUCO,HUANUCO,Sierra,49970,69019,8732,votos_Otros,27010
Primera,HUANUCO,HUANUCO,MARGOS,Sierra,3203,5352,993,votos_Otros,908
Primera,HUANUCO,HUANUCO,PILLCO MARCA,Sierra,18986,25009,3188,votos_Otros,8869
Primera,HUANUCO,HUANUCO,QUISQUI,Sierra,3038,4437,860,votos_Otros,857
Primera,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,Sierra,3222,4416,978,votos_Otros,1010
Primera,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,Sierra,4373,5593,1312,votos_Otros,1178
Primera,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,Sierra,1880,3164,614,votos_Otros,463
Primera,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,Sierra,12532,17103,5095,votos_Otros,3373
Primera,HUANUCO,HUANUCO,YACUS,Sierra,1553,2207,475,votos_Otros,375
Primera,HUANUCO,HUANUCO,YARUMAYO,Sierra,1376,2086,396,votos_Otros,397
Primera,HUANUCO,LAURICOCHA,BAÑOS,Sierra,1480,2443,308,votos_Otros,370
Primera,HUANUCO,LAURICOCHA,JESUS,Sierra,2305,3603,579,votos_Otros,619
Primera,HUANUCO,LAURICOCHA,JIVIA,Sierra,950,1540,188,votos_Otros,162
Primera,HUANUCO,LAURICOCHA,QUEROPALCA,Sierra,393,665,94,votos_Otros,85
Primera,HUANUCO,LAURICOCHA,RONDOS,Sierra,2263,3916,530,votos_Otros,499
Primera,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,Sierra,1062,1765,235,votos_Otros,237
Primera,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,Sierra,2306,3646,499,votos_Otros,563
Primera,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,Sierra,4356,5411,989,votos_Otros,1987
Primera,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,Sierra,4028,5970,1174,votos_Otros,1725
Primera,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,Sierra,2256,3242,631,votos_Otros,851
Primera,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,Sierra,12713,18368,4072,votos_Otros,4973
Primera,HUANUCO,LEONCIO PRADO,LUYANDO,Sierra,5210,7353,1378,votos_Otros,2140
Primera,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,Sierra,6233,9106,1926,votos_Otros,2167
Primera,HUANUCO,LEONCIO PRADO,PUCAYACU,Sierra,1720,2203,533,votos_Otros,717
Primera,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,Sierra,1830,2311,635,votos_Otros,682
Primera,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Sierra,30851,45111,6060,votos_Otros,15885
Primera,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,Sierra,1267,1578,396,votos_Otros,577
Primera,HUANUCO,MARAÑON,CHOLON,Sierra,2489,4407,680,votos_Otros,1009
Primera,HUANUCO,MARAÑON,HUACRACHUCO,Sierra,6709,10559,2240,votos_Otros,2121
Primera,HUANUCO,MARAÑON,LA MORADA,Sierra,1571,2001,525,votos_Otros,592
Primera,HUANUCO,MARAÑON,SAN BUENAVENTURA,Sierra,1230,1816,630,votos_Otros,331
Primera,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,Sierra,1082,1418,357,votos_Otros,272
Primera,HUANUCO,PACHITEA,CHAGLLA,Sierra,5135,8244,1321,votos_Otros,1307
Primera,HUANUCO,PACHITEA,MOLINO,Sierra,6736,9418,2047,votos_Otros,1598
Primera,HUANUCO,PACHITEA,PANAO,Sierra,10181,14848,3809,votos_Otros,2057
Primera,HUANUCO,PACHITEA,UMARI,Sierra,5752,8684,1844,votos_Otros,1103
Primera,HUANUCO,PUERTO INCA,CODO DEL POZUZO,Sierra,2688,5182,860,votos_Otros,794
Primera,HUANUCO,PUERTO INCA,HONORIA,Sierra,2645,4438,1051,votos_Otros,697
Primera,HUANUCO,PUERTO INCA,PUERTO INCA,Sierra,4515,8536,1637,votos_Otros,1490
Primera,HUANUCO,PUERTO INCA,TOURNAVISTA,Sierra,2487,4122,1049,votos_Otros,779
Primera,HUANUCO,PUERTO INCA,YUYAPICHIS,Sierra,2302,4157,874,votos_Otros,649
Primera,HUANUCO,YAROWILCA,APARICIO POMARES,Sierra,3090,5076,816,votos_Otros,780
Primera,HUANUCO,YAROWILCA,CAHUAC,Sierra,1034,2136,264,votos_Otros,243
Primera,HUANUCO,YAROWILCA,CHACABAMBA,Sierra,960,1781,222,votos_Otros,208
Primera,HUANUCO,YAROWILCA,CHAVINILLO,Sierra,3326,5038,1177,votos_Otros,701
Primera,HUANUCO,YAROWILCA,CHORAS,Sierra,1610,2749,384,votos_Otros,342
Primera,HUANUCO,YAROWILCA,JACAS CHICO,Sierra,1181,1844,249,votos_Otros,334
Primera,HUANUCO,YAROWILCA,OBAS,Sierra,2670,4437,735,votos_Otros,559
Primera,HUANUCO,YAROWILCA,PAMPAMARCA,Sierra,755,1511,203,votos_Otros,197
Primera,ICA,CHINCHA,ALTO LARAN,Costa,4700,5715,941,votos_Otros,2572
Primera,ICA,CHINCHA,CHAVIN,Costa,1377,2529,297,votos_Otros,490
Primera,ICA,CHINCHA,CHINCHA ALTA,Costa,46466,59656,8892,votos_Otros,29999
Primera,ICA,CHINCHA,CHINCHA BAJA,Costa,8644,10655,1999,votos_Otros,5523
Primera,ICA,CHINCHA,EL CARMEN,Costa,8232,10032,2159,votos_Otros,4716
Primera,ICA,CHINCHA,GROCIO PRADO,Costa,13798,17000,2641,votos_Otros,8622
Primera,ICA,CHINCHA,PUEBLO NUEVO,Costa,31608,39592,5652,votos_Otros,18708
Primera,ICA,CHINCHA,SAN JUAN DE YANAC,Costa,579,1050,157,votos_Otros,225
Primera,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,Costa,594,1135,120,votos_Otros,149
Primera,ICA,CHINCHA,SUNAMPE,Costa,15000,18390,3121,votos_Otros,9542
Primera,ICA,CHINCHA,TAMBO DE MORA,Costa,3120,3882,590,votos_Otros,1968
Primera,ICA,ICA,ICA,Costa,96101,133922,13785,votos_Otros,61711
Primera,ICA,ICA,LA TINGUIÑA,Costa,21962,28314,3920,votos_Otros,11400
Primera,ICA,ICA,LOS AQUIJES,Costa,10448,13171,1843,votos_Otros,5214
Primera,ICA,ICA,OCUCAJE,Costa,3086,4017,731,votos_Otros,1504
Primera,ICA,ICA,PACHACUTEC,Costa,4477,5398,1036,votos_Otros,2253
Primera,ICA,ICA,PARCONA,Costa,28927,37964,4443,votos_Otros,15208
Primera,ICA,ICA,PUEBLO NUEVO,Costa,3553,4441,587,votos_Otros,1934
Primera,ICA,ICA,SALAS,Costa,12235,15685,2619,votos_Otros,5780
Primera,ICA,ICA,SAN JOSE DE LOS MOLINOS,Costa,4506,5735,887,votos_Otros,2517
Primera,ICA,ICA,SAN JUAN BAUTISTA,Costa,4715,5983,828,votos_Otros,2861
Primera,ICA,ICA,SANTIAGO,Costa,15447,19201,3175,votos_Otros,7947
Primera,ICA,ICA,SUBTANJALLA,Costa,14524,18745,2274,votos_Otros,8282
Primera,ICA,ICA,TATE,Costa,3305,3977,682,votos_Otros,1806
Primera,ICA,ICA,YAUCA DEL ROSARIO,Costa,1514,2092,342,votos_Otros,613
Primera,ICA,NASCA,CHANGUILLO,Costa,1379,2003,355,votos_Otros,570
Primera,ICA,NASCA,EL INGENIO,Costa,1935,2727,556,votos_Otros,819
Primera,ICA,NASCA,MARCONA,Costa,8417,13498,1473,votos_Otros,5275
Primera,ICA,NASCA,NASCA,Costa,16970,24513,3131,votos_Otros,9285
Primera,ICA,NASCA,VISTA ALEGRE,Costa,10888,15078,1924,votos_Otros,5465
Primera,ICA,PALPA,LLIPATA,Costa,1032,1390,213,votos_Otros,479
Primera,ICA,PALPA,PALPA,Costa,4704,6566,1183,votos_Otros,2186
Primera,ICA,PALPA,RIO GRANDE,Costa,1766,2505,326,votos_Otros,840
Primera,ICA,PALPA,SANTA CRUZ,Costa,869,1146,165,votos_Otros,471
Primera,ICA,PALPA,TIBILLO,Costa,224,384,53,votos_Otros,79
Primera,ICA,PISCO,HUANCANO,Costa,1139,1624,184,votos_Otros,417
Primera,ICA,PISCO,HUMAY,Costa,3918,4973,780,votos_Otros,1716
Primera,ICA,PISCO,INDEPENDENCIA,Costa,7578,9746,1894,votos_Otros,3412
Primera,ICA,PISCO,PARACAS,Costa,3715,4698,794,votos_Otros,1792
Primera,ICA,PISCO,PISCO,Costa,39688,52207,6795,votos_Otros,25127
Primera,ICA,PISCO,SAN ANDRES,Costa,8980,11990,1489,votos_Otros,5175
Primera,ICA,PISCO,SAN CLEMENTE,Costa,13406,16440,2279,votos_Otros,7119
Primera,ICA,PISCO,TUPAC AMARU INCA,Costa,9343,11595,1740,votos_Otros,5314
Primera,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Sierra,17167,24886,3583,votos_Otros,9126
Primera,JUNIN,CHANCHAMAYO,PERENE,Sierra,22562,37480,6697,votos_Otros,7623
Primera,JUNIN,CHANCHAMAYO,PICHANAQUI,Sierra,24823,35941,6356,votos_Otros,8319
Primera,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Sierra,3102,4841,856,votos_Otros,1285
Primera,JUNIN,CHANCHAMAYO,SAN RAMON,Sierra,13977,20189,3086,votos_Otros,7029
Primera,JUNIN,CHANCHAMAYO,VITOC,Sierra,1289,1990,331,votos_Otros,568
Primera,JUNIN,CHUPACA,AHUAC,Sierra,4352,5900,794,votos_Otros,1845
Primera,JUNIN,CHUPACA,CHONGOS BAJO,Sierra,2917,3966,479,votos_Otros,1110
Primera,JUNIN,CHUPACA,CHUPACA,Sierra,16493,21299,2498,votos_Otros,8202
Primera,JUNIN,CHUPACA,HUACHAC,Sierra,1850,2564,520,votos_Otros,737
Primera,JUNIN,CHUPACA,HUAMANCACA CHICO,Sierra,3930,4866,618,votos_Otros,1715
Primera,JUNIN,CHUPACA,SAN JUAN DE JARPA,Sierra,1912,2750,606,votos_Otros,676
Primera,JUNIN,CHUPACA,SAN JUAN DE YSCOS,Sierra,1594,2212,292,votos_Otros,720
Primera,JUNIN,CHUPACA,TRES DE DICIEMBRE,Sierra,1793,2230,306,votos_Otros,638
Primera,JUNIN,CHUPACA,YANACANCHA,Sierra,1708,2444,402,votos_Otros,548
Primera,JUNIN,CONCEPCION,ACO,Sierra,1098,1495,297,votos_Otros,459
Primera,JUNIN,CONCEPCION,ANDAMARCA,Sierra,2054,3784,848,votos_Otros,580
Primera,JUNIN,CONCEPCION,CHAMBARA,Sierra,1677,2219,343,votos_Otros,698
Primera,JUNIN,CONCEPCION,COCHAS,Sierra,990,1571,262,votos_Otros,230
Primera,JUNIN,CONCEPCION,COMAS,Sierra,3238,5105,1113,votos_Otros,936
Primera,JUNIN,CONCEPCION,CONCEPCION,Sierra,9672,12979,1509,votos_Otros,5520
Primera,JUNIN,CONCEPCION,HEROINAS TOLEDO,Sierra,760,1071,155,votos_Otros,298
Primera,JUNIN,CONCEPCION,MANZANARES,Sierra,1028,1340,182,votos_Otros,423
Primera,JUNIN,CONCEPCION,MARISCAL CASTILLA,Sierra,922,1383,215,votos_Otros,306
Primera,JUNIN,CONCEPCION,MATAHUASI,Sierra,3139,4154,544,votos_Otros,1651
Primera,JUNIN,CONCEPCION,MITO,Sierra,875,1162,112,votos_Otros,446
Primera,JUNIN,CONCEPCION,NUEVE DE JULIO,Sierra,1115,1462,228,votos_Otros,504
Primera,JUNIN,CONCEPCION,ORCOTUNA,Sierra,2673,3574,628,votos_Otros,1162
Primera,JUNIN,CONCEPCION,SAN JOSE DE QUERO,Sierra,3291,4812,877,votos_Otros,904
Primera,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,Sierra,1274,1728,244,votos_Otros,591
Primera,JUNIN,HUANCAYO,CARHUACALLANGA,Sierra,189,321,39,votos_Otros,94
Primera,JUNIN,HUANCAYO,CHACAPAMPA,Sierra,546,875,138,votos_Otros,206
Primera,JUNIN,HUANCAYO,CHICCHE,Sierra,522,836,137,votos_Otros,187
Primera,JUNIN,HUANCAYO,CHILCA,Sierra,56026,73213,7949,votos_Otros,29681
Primera,JUNIN,HUANCAYO,CHONGOS ALTO,Sierra,808,1194,230,votos_Otros,291
Primera,JUNIN,HUANCAYO,CHUPURO,Sierra,1490,1989,266,votos_Otros,521
Primera,JUNIN,HUANCAYO,COLCA,Sierra,650,994,170,votos_Otros,234
Primera,JUNIN,HUANCAYO,CULLHUAS,Sierra,1707,2161,478,votos_Otros,552
Primera,JUNIN,HUANCAYO,EL TAMBO,Sierra,103176,136788,11715,votos_Otros,69130
Primera,JUNIN,HUANCAYO,HUACRAPUQUIO,Sierra,857,1170,248,votos_Otros,261
Primera,JUNIN,HUANCAYO,HUALHUAS,Sierra,2834,3784,504,votos_Otros,1571
Primera,JUNIN,HUANCAYO,HUANCAN,Sierra,10566,13485,1810,votos_Otros,4709
Primera,JUNIN,HUANCAYO,HUANCAYO,Sierra,82851,109379,10245,votos_Otros,53505
Primera,JUNIN,HUANCAYO,HUASICANCHA,Sierra,437,648,110,votos_Otros,212
Primera,JUNIN,HUANCAYO,HUAYUCACHI,Sierra,5978,8098,951,votos_Otros,2604
Primera,JUNIN,HUANCAYO,INGENIO,Sierra,1520,2064,398,votos_Otros,549
Primera,JUNIN,HUANCAYO,PARIAHUANCA,Sierra,3098,5240,1077,votos_Otros,1215
Primera,JUNIN,HUANCAYO,PILCOMAYO,Sierra,12027,15476,1786,votos_Otros,6357
Primera,JUNIN,HUANCAYO,PUCARA,Sierra,3491,4646,708,votos_Otros,1502
Primera,JUNIN,HUANCAYO,QUICHUAY,Sierra,1091,1554,191,votos_Otros,528
Primera,JUNIN,HUANCAYO,QUILCAS,Sierra,2645,3553,459,votos_Otros,1318
Primera,JUNIN,HUANCAYO,SAN AGUSTIN,Sierra,8810,11313,1326,votos_Otros,4873
Primera,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,Sierra,7156,9539,1075,votos_Otros,3739
Primera,JUNIN,HUANCAYO,SAÑO,Sierra,3137,4110,476,votos_Otros,1587
Primera,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,Sierra,2406,4533,863,votos_Otros,910
Primera,JUNIN,HUANCAYO,SAPALLANGA,Sierra,11942,15374,2370,votos_Otros,5286
Primera,JUNIN,HUANCAYO,SICAYA,Sierra,5750,7613,1032,votos_Otros,2486
Primera,JUNIN,HUANCAYO,VIQUES,Sierra,1425,1965,252,votos_Otros,555
Primera,JUNIN,JAUJA,ACOLLA,Sierra,3775,5816,789,votos_Otros,1792
Primera,JUNIN,JAUJA,APATA,Sierra,2799,3915,617,votos_Otros,1174
Primera,JUNIN,JAUJA,ATAURA,Sierra,844,1131,134,votos_Otros,528
Primera,JUNIN,JAUJA,CANCHAYLLO,Sierra,934,1249,175,votos_Otros,482
Primera,JUNIN,JAUJA,CURICACA,Sierra,808,1071,172,votos_Otros,381
Primera,JUNIN,JAUJA,EL MANTARO,Sierra,1565,2132,255,votos_Otros,857
Primera,JUNIN,JAUJA,HUAMALI,Sierra,1023,1435,173,votos_Otros,557
Primera,JUNIN,JAUJA,HUARIPAMPA,Sierra,639,899,119,votos_Otros,398
Primera,JUNIN,JAUJA,HUERTAS,Sierra,1350,1784,240,votos_Otros,778
Primera,JUNIN,JAUJA,JANJAILLO,Sierra,425,638,101,votos_Otros,222
Primera,JUNIN,JAUJA,JAUJA,Sierra,9759,13312,1248,votos_Otros,6914
Primera,JUNIN,JAUJA,JULCAN,Sierra,599,831,96,votos_Otros,399
Primera,JUNIN,JAUJA,LEONOR ORDOÑEZ,Sierra,1006,1344,210,votos_Otros,532
Primera,JUNIN,JAUJA,LLOCLLAPAMPA,Sierra,840,1147,136,votos_Otros,483
Primera,JUNIN,JAUJA,MARCO,Sierra,999,1443,184,votos_Otros,564
Primera,JUNIN,JAUJA,MASMA,Sierra,1121,1632,228,votos_Otros,584
Primera,JUNIN,JAUJA,MASMA CHICCHE,Sierra,534,697,140,votos_Otros,238
Primera,JUNIN,JAUJA,MOLINOS,Sierra,1066,1492,281,votos_Otros,545
Primera,JUNIN,JAUJA,MONOBAMBA,Sierra,771,1159,182,votos_Otros,314
Primera,JUNIN,JAUJA,MUQUI,Sierra,622,847,88,votos_Otros,398
Primera,JUNIN,JAUJA,MUQUIYAUYO,Sierra,1366,1893,242,votos_Otros,860
Primera,JUNIN,JAUJA,PACA,Sierra,583,908,109,votos_Otros,351
Primera,JUNIN,JAUJA,PACCHA,Sierra,1149,1554,227,votos_Otros,689
Primera,JUNIN,JAUJA,PANCAN,Sierra,955,1258,127,votos_Otros,601
Primera,JUNIN,JAUJA,PARCO,Sierra,873,1250,168,votos_Otros,522
Primera,JUNIN,JAUJA,POMACANCHA,Sierra,911,1310,267,votos_Otros,340
Primera,JUNIN,JAUJA,RICRAN,Sierra,683,1137,173,votos_Otros,218
Primera,JUNIN,JAUJA,SAN LORENZO,Sierra,1375,1773,227,votos_Otros,813
Primera,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,Sierra,400,632,55,votos_Otros,253
Primera,JUNIN,JAUJA,SAUSA,Sierra,1601,2135,243,votos_Otros,1000
Primera,JUNIN,JAUJA,SINCOS,Sierra,2237,2980,589,votos_Otros,1006
Primera,JUNIN,JAUJA,TUNAN MARCA,Sierra,668,968,98,votos_Otros,367
Primera,JUNIN,JAUJA,YAULI,Sierra,793,1114,141,votos_Otros,486
Primera,JUNIN,JAUJA,YAUYOS,Sierra,4975,6617,707,votos_Otros,3276
Primera,JUNIN,JUNIN,CARHUAMAYO,Sierra,2693,3949,530,votos_Otros,1094
Primera,JUNIN,JUNIN,JUNIN,Sierra,6021,8512,1142,votos_Otros,3205
Primera,JUNIN,JUNIN,ONDORES,Sierra,871,1400,202,votos_Otros,384
Primera,JUNIN,JUNIN,ULCUMAYO,Sierra,2314,3904,713,votos_Otros,586
Primera,JUNIN,SATIPO,COVIRIALI,Sierra,2563,3409,655,votos_Otros,1193
Primera,JUNIN,SATIPO,LLAYLLA,Sierra,2282,3047,623,votos_Otros,1026
Primera,JUNIN,SATIPO,MAZAMARI,Sierra,11873,17004,2967,votos_Otros,4486
Primera,JUNIN,SATIPO,PAMPA HERMOSA,Sierra,2139,3341,661,votos_Otros,769
